Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
SRR8692206_bin.25	15.26	0.0	Neural Network (Specific Model)	11	0.88	475839	310.3994673768309	793776	0.49	751	5	475839	None
SRR8692206_bin.27	41.14	0.44	Neural Network (Specific Model)	11	0.902	2948	242.17125506072875	1983835	0.56	2470	702	9178	None
SRR8692206_bin.3	6.84	0.0	Neural Network (Specific Model)	11	0.921	84444	421.2368421052632	416491	0.45	304	7	161141	None
SRR8692206_bin.30	12.69	0.02	Neural Network (Specific Model)	11	0.888	197682	310.2	329526	0.39	315	5	197682	None
SRR8692206_bin.31	4.44	0.0	Neural Network (Specific Model)	11	0.84	141861	263.1834862385321	204617	0.48	218	3	141861	None
SRR8692206_bin.32	99.68	0.92	Neural Network (Specific Model)	11	0.896	105061	359.7204770215241	4132717	0.46	3438	57	328529	None
SRR8692206_bin.33	8.47	0.0	Neural Network (Specific Model)	11	0.826	130590	312.22935779816515	246794	0.29	218	6	130590	None
SRR8692206_bin.4	43.43	0.72	Neural Network (Specific Model)	11	0.886	189940	318.06457739791074	1132359	0.38	1053	11	229500	None
SRR8692206_bin.6	54.93	0.11	Neural Network (Specific Model)	11	0.895	781933	316.5442083618917	1546386	0.37	1459	5	781933	None
SRR8692206_bin.7	15.52	0.0	Neural Network (Specific Model)	11	0.893	145531	336.33878157503716	759208	0.51	673	6	205556	None
SRR8692206_bin.8	45.32	0.21	Neural Network (Specific Model)	11	0.917	154673	363.91358024691357	1925884	0.46	1620	16	279423	None
SRR8692207_bin.11	95.26	0.64	Neural Network (Specific Model)	11	0.859	122286	351.24329004329	2831402	0.65	2310	41	249780	None
SRR8692207_bin.15	23.67	0.04	Neural Network (Specific Model)	11	0.875	46047	327.2161716171617	678359	0.61	606	31	132274	None
SRR8692207_bin.17	100.0	1.1	Neural Network (Specific Model)	11	0.875	43570	336.4515225761288	3292096	0.64	2857	109	155269	None
SRR8692207_bin.2	10.49	0.0	Neural Network (Specific Model)	11	0.903	421107	377.28801843317973	543216	0.45	434	2	421107	None
SRR8692207_bin.20	11.65	0.32	Neural Network (Specific Model)	11	0.826	2197	208.33118971061094	469382	0.36	622	203	6829	None
SRR8692207_bin.22	99.99	0.3	Neural Network (Specific Model)	11	0.862	104874	291.41702330004756	2129303	0.37	2103	43	205830	None
SRR8692207_bin.23	78.02	0.63	Neural Network (Specific Model)	11	0.857	32558	300.797147385103	1989556	0.47	1893	98	92281	None
SRR8692207_bin.24	27.43	0.01	Neural Network (Specific Model)	11	0.879	80349	296.4862960062647	1290181	0.55	1277	34	153018	None
SRR8692207_bin.25	75.25	0.71	Neural Network (Specific Model)	11	0.916	5903	275.0053226879574	1351641	0.46	1503	287	22629	None
SRR8692207_bin.26	6.71	0.0	Neural Network (Specific Model)	11	0.914	243118	409.579766536965	345035	0.44	257	3	243118	None
SRR8692207_bin.29	8.7	0.0	Neural Network (Specific Model)	11	0.85	82432	285.9010989010989	274910	0.43	273	5	104331	None
SRR8692207_bin.3	55.09	0.03	Neural Network (Specific Model)	11	0.905	130272	326.4912891986063	930459	0.38	861	9	200780	None
SRR8692207_bin.30	36.87	1.84	Neural Network (Specific Model)	11	0.852	51795	304.0899880810489	1791859	0.42	1678	42	146071	None
SRR8692207_bin.32	30.25	0.03	Neural Network (Specific Model)	11	0.883	251948	384.74405594405596	933762	0.57	715	7	380665	None
SRR8692207_bin.33	22.44	0.15	Neural Network (Specific Model)	11	0.84	60934	321.9751861042184	925380	0.42	806	22	179058	None
SRR8692207_bin.35	9.53	0.09	Neural Network (Specific Model)	11	0.886	187934	332.10645161290324	348270	0.42	310	2	187934	None
SRR8692207_bin.4	6.33	0.0	Neural Network (Specific Model)	11	0.904	76973	309.5201238390093	331023	0.57	323	10	121955	None
SRR8692207_bin.6	99.99	0.09	Neural Network (Specific Model)	11	0.905	166833	338.10307492420964	2582442	0.63	2309	27	470957	None
SRR8692207_bin.8	35.76	0.17	Neural Network (Specific Model)	11	0.858	110014	302.1602434077079	1039433	0.45	986	14	233368	None
SRR8692207_bin.9	99.97	1.79	Neural Network (Specific Model)	11	0.907	215432	370.8901525658807	4416135	0.43	3605	34	445593	None
SRR8692213_bin.1	4.23	0.01	Neural Network (Specific Model)	11	0.881	157683	312.88837209302324	228895	0.48	215	4	157683	None
SRR8692213_bin.10	73.89	5.3	Neural Network (Specific Model)	11	0.908	2875	236.04677695379348	1365239	0.4	1753	501	11374	None
SRR8692213_bin.12	100.0	0.18	Neural Network (Specific Model)	11	0.876	115367	339.96307906652737	3336890	0.64	2871	42	382974	None
SRR8692213_bin.14	20.07	0.48	Neural Network (Specific Model)	11	0.896	2396	250.55531453362255	385786	0.4	461	159	6435	None
SRR8692213_bin.16	8.81	0.0	Neural Network (Specific Model)	11	0.88	77388	342.0	318947	0.59	274	6	130568	None
SRR8692213_bin.17	19.79	0.0	Neural Network (Specific Model)	11	0.879	275523	333.0145278450363	468589	0.6	413	4	275523	None
SRR8692213_bin.2	25.63	0.0	Neural Network (Specific Model)	11	0.873	544421	322.28978224455614	659859	0.6	597	4	544421	None
SRR8692213_bin.26	10.06	0.0	Neural Network (Specific Model)	11	0.876	42805	296.08114558472556	424331	0.42	419	11	68965	None
SRR8692213_bin.27	75.75	1.89	Neural Network (Specific Model)	11	0.888	48060	313.12623274161734	1605735	0.42	1521	42	189894	None
SRR8692213_bin.28	4.84	0.0	Neural Network (Specific Model)	11	0.842	75833	280.4397394136808	306041	0.45	307	9	116537	None
SRR8692213_bin.5	41.28	1.52	Neural Network (Specific Model)	11	0.892	263584	341.42672160094173	1946971	0.5	1699	14	478106	None
SRR8692213_bin.6	50.96	0.13	Neural Network (Specific Model)	11	0.893	78833	354.3308784850079	2259015	0.42	1901	42	293100	None
SRR8692213_bin.8	40.76	0.03	Neural Network (Specific Model)	11	0.904	114834	383.14814814814815	1748553	0.42	1377	28	236691	None
SRR8692213_bin.9	13.03	0.01	Neural Network (Specific Model)	11	0.871	125038	318.2974683544304	691563	0.43	632	14	145415	None
ERR2641635_bin.1	67.04	3.08	Neural Network (Specific Model)	11	0.881	4602	284.9961197339246	1747224	0.61	1804	431	49933	None
ERR2641635_bin.16	43.55	7.71	Neural Network (Specific Model)	11	0.859	3021	267.0031152647975	1493846	0.38	1605	516	11535	None
ERR2641635_bin.18	86.05	0.0	Gradient Boost (General Model)	11	0.897	63643	353.2818448023426	3221087	0.41	2732	85	170367	None
ERR2641635_bin.2	91.16	6.03	Neural Network (Specific Model)	11	0.898	19403	305.5181132075472	2701231	0.37	2650	207	74507	None
ERR2641635_bin.20	98.62	0.46	Gradient Boost (General Model)	11	0.9	51365	296.93949394939494	1795368	0.46	1818	46	139750	None
ERR2641635_bin.24	90.38	3.49	Gradient Boost (General Model)	11	0.898	22953	279.76434215046373	2715556	0.29	2911	229	72089	None
ERR2641635_bin.25	98.01	13.04	Gradient Boost (General Model)	11	0.859	23089	292.5294455066922	5329774	0.36	5230	453	89902	None
ERR2641635_bin.27	76.75	2.79	Neural Network (Specific Model)	11	0.912	7695	303.55279232111695	2284118	0.38	2292	378	45697	None
ERR2641635_bin.29	54.86	0.07	Gradient Boost (General Model)	11	0.93	3494	270.47602441150826	998647	0.48	1147	317	12488	None
ERR2641635_bin.31	96.56	0.0	Neural Network (Specific Model)	11	0.91	22331	331.50363548230735	2250597	0.38	2063	148	54966	None
ERR2641635_bin.32	85.01	2.52	Neural Network (Specific Model)	11	0.905	199811	381.04803370786516	4490945	0.41	3560	58	615599	None
ERR2641635_bin.33	83.39	0.24	Neural Network (Specific Model)	11	0.892	21944	317.6315261044177	2125217	0.42	1992	148	111847	None
ERR2641635_bin.34	27.29	3.91	Neural Network (Specific Model)	11	0.867	5635	243.2945252945253	1210286	0.34	1443	265	19711	None
ERR2641635_bin.35	59.96	0.18	Neural Network (Specific Model)	11	0.909	124151	363.94272575250835	2867737	0.44	2392	36	240482	None
ERR2641635_bin.38	97.85	9.88	Neural Network (Specific Model)	11	0.898	42941	304.977445811365	3470156	0.41	3414	158	132672	None
ERR2641635_bin.39	76.71	18.42	Gradient Boost (General Model)	11	0.884	23220	304.27791942886284	2022204	0.42	1961	141	74923	None
ERR2641635_bin.44	46.12	0.06	Neural Network (Specific Model)	11	0.873	147299	391.0362694300518	1036015	0.6	772	9	409111	None
ERR2641635_bin.47	49.54	6.76	Neural Network (Specific Model)	11	0.9	3555	296.68788894207756	2063532	0.44	2089	618	18022	None
ERR2641635_bin.48	80.27	0.9	Neural Network (Specific Model)	11	0.874	27290	315.4439681567667	1765839	0.6	1633	96	72630	None
ERR2641635_bin.52	23.7	0.01	Neural Network (Specific Model)	11	0.884	147195	318.3138528138528	996998	0.42	924	13	256112	None
ERR2641635_bin.55	37.05	0.05	Neural Network (Specific Model)	11	0.92	84614	366.4891304347826	1536503	0.47	1288	22	147964	None
ERR2641635_bin.57	87.58	9.87	Neural Network (Specific Model)	11	0.863	19813	314.1084681255947	3439311	0.42	3153	267	114554	None
ERR2641635_bin.59	81.67	14.65	Neural Network (Specific Model)	11	0.899	7123	297.8037790697674	2731233	0.44	2752	510	30772	None
ERR2641635_bin.63	98.65	4.67	Neural Network (Specific Model)	11	0.89	77885	330.97886393659184	3370545	0.43	3028	84	389603	None
ERR2641635_bin.65	75.41	9.66	Neural Network (Specific Model)	11	0.875	50985	315.35055555555556	1942755	0.6	1800	64	165033	None
ERR2641635_bin.68	96.05	1.42	Gradient Boost (General Model)	11	0.895	52097	310.5568106312292	1564218	0.28	1505	51	140276	None
ERR2641635_bin.9	41.57	0.11	Neural Network (Specific Model)	11	0.898	213323	328.52847682119204	827252	0.59	755	5	274123	None
ERR2641677_bin.1	43.23	7.87	Gradient Boost (General Model)	11	0.896	2342	229.63756906077347	1389005	0.61	1810	610	5649	None
ERR2641677_bin.16	99.72	6.6	Neural Network (Specific Model)	11	0.898	53187	362.9006442021804	4883982	0.42	4036	158	195108	None
ERR2641677_bin.21	46.69	0.53	Neural Network (Specific Model)	11	0.934	2781	259.9810810810811	924055	0.36	1110	337	9896	None
ERR2641677_bin.28	85.47	2.79	Neural Network (Specific Model)	11	0.859	34524	311.39469320066337	3273386	0.42	3015	208	89679	None
ERR2641677_bin.29	8.23	0.0	Neural Network (Specific Model)	11	0.871	27257	329.26960784313724	231039	0.4	204	18	52724	None
ERR2641677_bin.3	93.04	1.21	Neural Network (Specific Model)	11	0.898	24877	296.2456499488229	1929453	0.34	1954	127	56407	None
ERR2641677_bin.31	19.4	0.0	Neural Network (Specific Model)	11	0.934	3396	333.9374262101535	907073	0.46	847	290	10266	None
ERR2641677_bin.33	97.01	29.64	Gradient Boost (General Model)	11	0.849	10130	272.3900709219858	7849779	0.37	8178	1148	89936	None
ERR2641677_bin.34	26.87	6.25	Gradient Boost (General Model)	11	0.875	2819	230.00338855421685	4173768	0.35	5312	1502	19451	Low confidence prediction - substantial (26%) disagreement between completeness prediction models
ERR2641677_bin.35	78.78	1.03	Gradient Boost (General Model)	11	0.89	14864	303.5797511312217	1806585	0.62	1768	161	52404	None
ERR2641677_bin.37	98.12	105.94	Neural Network (Specific Model)	11	0.89	6710	290.8044465532434	14428125	0.43	14753	2823	70157	None
ERR2641677_bin.38	93.51	1.18	Gradient Boost (General Model)	11	0.873	25946	300.5542105263158	1959147	0.59	1900	111	56610	None
ERR2641677_bin.40	84.1	0.01	Neural Network (Specific Model)	11	0.895	47763	347.0534311157674	2215667	0.42	1909	71	286436	None
ERR2641677_bin.42	100.0	1.15	Gradient Boost (General Model)	11	0.898	53922	338.0990725126476	2675983	0.44	2372	78	165917	None
ERR2641677_bin.44	7.84	0.0	Neural Network (Specific Model)	11	0.881	33788	310.35714285714283	206783	0.43	196	16	42842	None
ERR2641677_bin.46	89.62	21.21	Neural Network (Specific Model)	11	0.913	10728	352.70066916925083	7090849	0.42	6127	1029	54530	None
ERR2641677_bin.58	80.7	10.51	Neural Network (Specific Model)	11	0.877	11992	294.4803664921466	3072040	0.42	3056	359	58792	None
ERR2641677_bin.59	99.95	2.83	Neural Network (Specific Model)	11	0.882	50197	324.64134495641343	2654860	0.43	2409	94	168898	None
ERR2641677_bin.61	88.22	1.48	Neural Network (Specific Model)	11	0.903	67453	319.4810364250845	2819434	0.44	2663	69	217242	None
ERR2641677_bin.62	82.08	0.73	Neural Network (Specific Model)	11	0.9	15808	314.27702407002187	2389517	0.42	2285	222	56386	None
ERR2641677_bin.63	59.96	0.86	Gradient Boost (General Model)	11	0.908	7081	272.52550231839257	1162198	0.42	1294	210	27793	None
ERR2641677_bin.66	20.03	0.0	Neural Network (Specific Model)	11	0.885	252115	326.752427184466	455341	0.46	412	6	252115	None
ERR2641677_bin.68	36.23	0.05	Neural Network (Specific Model)	11	0.888	62804	322.41387856257745	877826	0.47	807	28	134026	None
ERR2641677_bin.7	89.01	15.71	Neural Network (Specific Model)	11	0.905	17279	351.593950905903	7965038	0.42	6844	718	96779	None
ERR2641677_bin.70	99.97	1.27	Neural Network (Specific Model)	11	0.868	174395	322.84138281647176	2192284	0.55	1967	25	263095	None
ERR2641677_bin.72	100.0	0.17	Gradient Boost (General Model)	11	0.892	13424	286.3784817039869	1760021	0.49	1831	169	43596	None
ERR2641733_bin.10	6.46	0.01	Neural Network (Specific Model)	11	0.837	77925	243.73652694610777	291351	0.46	334	13	79740	None
ERR2641733_bin.11	68.17	5.05	Gradient Boost (General Model)	11	0.91	4228	260.87029089175013	1800033	0.57	2097	489	20631	None
ERR2641733_bin.13	95.08	0.28	Gradient Boost (General Model)	11	0.9	19833	321.38938492063494	2155900	0.55	2016	157	91019	None
ERR2641733_bin.15	73.31	11.5	Gradient Boost (General Model)	11	0.898	4346	270.3100358422939	2514435	0.59	2790	678	21104	None
ERR2641733_bin.16	85.18	6.92	Neural Network (Specific Model)	11	0.91	59201	355.722418879056	3968528	0.44	3390	111	154486	None
ERR2641733_bin.17	94.42	0.27	Neural Network (Specific Model)	11	0.915	23377	327.7124773960217	2372298	0.38	2212	154	117026	None
ERR2641733_bin.18	5.66	0.02	Neural Network (Specific Model)	11	0.849	197276	259.3598484848485	241552	0.47	264	3	197276	None
ERR2641733_bin.19	53.61	0.28	Neural Network (Specific Model)	11	0.902	238280	351.431712962963	1008679	0.59	864	15	287588	None
ERR2641733_bin.22	16.65	0.0	Neural Network (Specific Model)	11	0.914	74670	328.6056034482759	499203	0.42	464	28	99112	None
ERR2641733_bin.24	62.8	0.18	Neural Network (Specific Model)	11	0.877	118918	314.4482484076433	1348233	0.41	1256	18	200423	None
ERR2641733_bin.26	100.0	0.48	Gradient Boost (General Model)	11	0.886	57684	309.90668202764977	1818652	0.54	1736	46	297419	None
ERR2641733_bin.34	64.78	0.43	Neural Network (Specific Model)	11	0.878	4393	293.3081717451524	1445816	0.6	1444	376	22576	None
ERR2641733_bin.43	86.67	10.53	Neural Network (Specific Model)	11	0.871	13707	310.4413159454653	3603184	0.42	3374	404	66381	None
ERR2641733_bin.45	49.04	0.53	Gradient Boost (General Model)	11	0.891	19915	366.6084745762712	1454292	0.45	1180	115	53142	None
ERR2641733_bin.46	80.23	3.58	Gradient Boost (General Model)	11	0.888	4127	273.6135118685332	1517555	0.61	1643	414	19681	None
ERR2641733_bin.49	88.28	47.58	Neural Network (Specific Model)	11	0.923	6408	341.19620015048906	5889813	0.6	5316	1169	72291	None
ERR2641733_bin.52	98.7	94.39	Neural Network (Specific Model)	11	0.923	3940	335.2048951502954	16746648	0.43	15403	4741	59092	None
ERR2641733_bin.54	79.64	0.69	Gradient Boost (General Model)	11	0.867	8772	305.1008158508159	1808526	0.5	1716	264	54579	None
ERR2641733_bin.57	69.56	1.5	Neural Network (Specific Model)	11	0.9	16589	336.72718539865514	2333453	0.45	2082	201	47561	None
ERR2641733_bin.58	94.5	6.28	Neural Network (Specific Model)	11	0.912	73234	371.6827067669173	4059541	0.47	3325	86	261121	None
ERR2641733_bin.59	81.01	16.09	Neural Network (Specific Model)	11	0.892	5960	300.84058385804235	3526928	0.44	3494	760	85541	None
ERR2641733_bin.63	23.8	0.83	Neural Network (Specific Model)	11	0.878	2853	256.86321626617377	474117	0.57	541	172	6994	None
ERR2641733_bin.66	20.95	0.05	Neural Network (Specific Model)	11	0.93	2529	278.93687230989957	626189	0.44	697	253	6834	None
ERR2641733_bin.67	19.44	1.99	Neural Network (Specific Model)	11	0.948	2099	286.3957894736842	429765	0.33	475	198	7515	None
ERR2641733_bin.68	7.56	0.07	Neural Network (Specific Model)	11	0.941	2329	268.61538461538464	233134	0.47	273	100	6189	None
ERR2641733_bin.69	39.5	0.11	Neural Network (Specific Model)	11	0.919	16737	367.451582867784	1287550	0.48	1074	115	41344	None
ERR2641733_bin.76	99.72	1.44	Neural Network (Specific Model)	11	0.885	52810	323.742057847321	2309719	0.44	2109	70	120069	None
ERR2641733_bin.78	56.85	0.61	Neural Network (Specific Model)	11	0.891	109465	349.1880781089414	1142815	0.55	973	22	358118	None
ERR2641733_bin.8	66.89	1.66	Neural Network (Specific Model)	11	0.9	4248	291.1216584833606	1776974	0.57	1833	496	13484	None
ERR2641733_bin.82	77.48	0.5	Gradient Boost (General Model)	11	0.885	58101	329.0533033033033	1482129	0.47	1332	48	209130	None
SRR059458_bin.12	24.97	0.01	Neural Network (Specific Model)	11	0.922	75811	353.0126582278481	271946	0.39	237	8	83007	None
SRR059458_bin.15	32.88	1.86	Neural Network (Specific Model)	11	0.925	3831	300.5312046444122	670447	0.54	689	193	11534	None
SRR059458_bin.16	70.05	1.14	Neural Network (Specific Model)	11	0.899	4150	294.88317757009344	1681759	0.48	1712	469	13822	None
SRR059458_bin.17	84.37	2.7	Neural Network (Specific Model)	11	0.912	4533	302.88056206088993	1273430	0.27	1281	323	23488	None
SRR059458_bin.23	50.09	0.06	Neural Network (Specific Model)	11	0.921	11421	300.044061302682	508823	0.33	522	63	30053	None
SRR059458_bin.27	25.98	0.37	Neural Network (Specific Model)	11	0.939	2031	244.86257928118394	368542	0.31	473	174	5630	None
SRR059458_bin.3	82.18	1.81	Neural Network (Specific Model)	11	0.918	4497	286.01155555555556	1049438	0.32	1125	269	18046	None
SRR059458_bin.31	90.23	0.0	Neural Network (Specific Model)	11	0.902	67063	328.415331010453	1563741	0.47	1435	39	123692	None
SRR059458_bin.32	23.7	0.0	Neural Network (Specific Model)	11	0.878	239484	383.8910891089109	397371	0.4	303	2	239484	None
SRR059458_bin.4	32.7	0.34	Neural Network (Specific Model)	11	0.892	17223	356.2150313152401	573103	0.39	479	45	64023	None
SRR059459_bin.1	15.12	0.02	Neural Network (Specific Model)	11	0.929	3838	298.9968152866242	302581	0.53	314	81	10611	None
SRR059459_bin.14	12.42	0.0	Neural Network (Specific Model)	11	0.87	2864	268.9876160990712	299282	0.48	323	110	6677	None
SRR059459_bin.16	99.78	0.37	Neural Network (Specific Model)	11	0.891	84568	319.1578181818182	1474915	0.39	1375	29	227681	None
SRR059459_bin.17	60.5	0.81	Neural Network (Specific Model)	11	0.876	15880	355.4594257178527	974282	0.42	801	93	70982	None
SRR059459_bin.23	11.16	0.04	Neural Network (Specific Model)	11	0.959	3356	309.80434782608694	222655	0.56	230	74	7252	None
SRR059459_bin.29	45.23	0.08	Neural Network (Specific Model)	11	0.877	192966	390.640562248996	664705	0.44	498	10	243680	None
SRR059459_bin.31	72.06	0.38	Neural Network (Specific Model)	11	0.9	4372	299.6672619047619	1676157	0.48	1680	450	17913	None
SRR059459_bin.4	23.71	0.0	Neural Network (Specific Model)	11	0.878	239887	382.9703947368421	397774	0.4	304	2	239887	None
SRR059459_bin.8	100.0	92.34	Neural Network (Specific Model)	11	0.939	51002	321.9967118783395	2494338	0.27	2433	86	147104	None
SRR513791_bin.1	45.74	0.11	Neural Network (Specific Model)	11	0.902	32016	297.7363057324841	775641	0.36	785	44	85239	None
SRR513791_bin.3	37.33	0.01	Neural Network (Specific Model)	11	0.878	20799	284.33954727030624	728525	0.38	751	47	62084	None
SRR8692206_bin.11	27.94	0.14	Neural Network (Specific Model)	11	0.884	97730	332.4267857142857	630770	0.4	560	10	269137	None
SRR8692206_bin.15	10.28	0.0	Neural Network (Specific Model)	11	0.834	11039	243.42631578947368	498085	0.28	570	75	39906	None
SRR8692206_bin.16	81.23	0.65	Neural Network (Specific Model)	11	0.907	85987	353.5065847234416	3986997	0.46	3417	72	192798	None
SRR8692206_bin.17	96.05	1.37	Neural Network (Specific Model)	11	0.909	80411	343.05611434621494	2131960	0.59	1889	52	198815	None
SRR8692206_bin.20	12.32	0.01	Neural Network (Specific Model)	11	0.907	85872	361.245939675174	514081	0.47	431	8	116379	None
SRR8692206_bin.23	61.56	6.43	Neural Network (Specific Model)	11	0.854	7398	245.96111433546142	1485788	0.39	1723	242	64115	None
SRR8692206_bin.26	14.47	0.0	Neural Network (Specific Model)	11	0.88	363311	306.42857142857144	576907	0.51	553	2	363311	None
SRR8692206_bin.28	9.82	0.05	Neural Network (Specific Model)	11	0.893	60747	299.2881773399015	407190	0.43	406	10	99166	None
SRR8692206_bin.29	7.49	0.0	Neural Network (Specific Model)	11	0.88	57233	324.5245901639344	202290	0.49	183	6	98064	None
SRR8692206_bin.34	48.26	0.43	Neural Network (Specific Model)	11	0.91	195860	360.9260997067449	2026426	0.45	1705	15	408499	None
SRR8692206_bin.5	23.13	0.07	Neural Network (Specific Model)	11	0.895	656118	324.7049356223176	1013264	0.51	932	2	656118	None
SRR8692206_bin.9	10.43	0.03	Neural Network (Specific Model)	11	0.882	58401	305.404	259234	0.4	250	5	98055	None
SRR8692207_bin.1	4.99	0.17	Neural Network (Specific Model)	11	0.906	180011	273.872	225689	0.48	250	2	180011	None
SRR8692207_bin.10	5.91	0.0	Neural Network (Specific Model)	11	0.858	6404	255.4915254237288	210114	0.59	236	43	20406	None
SRR8692207_bin.12	68.27	0.2	Neural Network (Specific Model)	11	0.895	85372	320.3716417910448	2873808	0.56	2680	59	235514	None
SRR8692207_bin.13	69.24	0.09	Neural Network (Specific Model)	11	0.887	178719	315.9584126984127	3360473	0.5	3150	36	375057	None
SRR8692207_bin.14	49.98	0.48	Neural Network (Specific Model)	11	0.884	26212	339.2167766258247	1220625	0.6	1061	75	62561	None
SRR8692207_bin.16	99.99	0.17	Neural Network (Specific Model)	11	0.9	206962	367.884499186614	5270907	0.41	4303	62	340207	None
SRR8692207_bin.18	31.88	0.0	Neural Network (Specific Model)	11	0.89	131108	321.5224	1352483	0.51	1250	20	421943	None
SRR8692207_bin.19	21.29	0.03	Neural Network (Specific Model)	11	0.858	30855	294.70616883116884	633654	0.46	616	28	61502	None
SRR8692207_bin.21	21.72	0.01	Neural Network (Specific Model)	11	0.896	549851	351.502427184466	968478	0.43	824	5	549851	None
SRR8692207_bin.27	83.96	0.65	Neural Network (Specific Model)	11	0.911	155072	365.6955007256894	4144466	0.45	3445	40	543525	None
SRR8692207_bin.28	64.83	0.42	Neural Network (Specific Model)	11	0.89	336029	330.12034383954153	1551450	0.59	1396	7	594509	None
SRR8692207_bin.31	50.16	0.12	Neural Network (Specific Model)	11	0.866	206345	332.374739039666	1102475	0.39	958	6	366960	None
SRR8692207_bin.34	16.25	0.01	Neural Network (Specific Model)	11	0.875	38372	401.6666666666667	338467	0.6	246	18	53300	None
SRR8692207_bin.5	67.27	0.07	Neural Network (Specific Model)	11	0.892	195851	367.4201813165156	3131356	0.43	2537	22	451523	None
SRR8692207_bin.7	10.95	0.11	Neural Network (Specific Model)	11	0.921	2338	244.2420634920635	200118	0.4	252	86	8958	None
SRR8692213_bin.11	12.28	0.0	Neural Network (Specific Model)	11	0.873	3223	228.21885521885523	232463	0.4	297	79	20136	None
SRR8692213_bin.13	95.13	3.37	Neural Network (Specific Model)	11	0.885	11160	287.89813953488374	2094734	0.4	2150	263	61250	None
SRR8692213_bin.15	82.58	1.37	Neural Network (Specific Model)	11	0.838	7032	307.4088785046729	1883481	0.6	1712	339	31513	None
SRR8692213_bin.18	15.95	0.02	Neural Network (Specific Model)	11	0.886	58696	295.38292011019286	362556	0.42	363	10	69523	None
SRR8692213_bin.19	54.34	0.58	Neural Network (Specific Model)	11	0.913	86093	345.8929750117869	2407910	0.46	2121	45	173837	None
SRR8692213_bin.20	72.56	0.06	Neural Network (Specific Model)	11	0.891	221911	323.3720864127345	3824449	0.56	3518	24	466156	None
SRR8692213_bin.21	27.39	0.01	Neural Network (Specific Model)	11	0.882	246179	317.91645728643215	1718855	0.56	1592	11	395368	None
SRR8692213_bin.22	19.57	1.46	Neural Network (Specific Model)	11	0.888	2181	204.332784184514	417777	0.4	607	191	5226	None
SRR8692213_bin.23	70.14	0.55	Neural Network (Specific Model)	11	0.895	145144	322.6392641563668	3757121	0.49	3479	40	504900	None
SRR8692213_bin.24	39.78	0.09	Neural Network (Specific Model)	11	0.865	79732	338.3123425692695	930687	0.6	794	15	252936	None
SRR8692213_bin.25	97.02	0.45	Neural Network (Specific Model)	11	0.912	153821	372.91537335285506	4182833	0.46	3415	41	490297	None
SRR8692213_bin.3	99.97	2.64	Neural Network (Specific Model)	11	0.904	148730	360.88990825688074	4954633	0.42	4142	49	481125	None
SRR8692213_bin.4	91.45	10.46	Neural Network (Specific Model)	11	0.879	7643	273.17593040116	1926008	0.39	2069	359	42645	None
SRR8692213_bin.7	50.99	0.05	Neural Network (Specific Model)	11	0.91	164151	376.94672349493874	2328627	0.44	1877	21	270121	None
